score,review,y
5,친구 공연축하 겸 샴페인 사러 갔는데 제가 원하는 가격대와 친구와의 친밀도(?)ㅋㅋㅋ 공연의 성격 등 각종 조건을 설명하니까 거기에 맞춰서 기가맥히게 골라주셔써요 ㅋㅋㅋ 여기 비싸다고 호구된다는 리뷰도 있는데 그게 사실이라면 전 기분좋은 호구입니다ㅋㅋㅋㅋ ,1
1,직원이 말씀하시는 본새가 너무 별로여서 씁쓸하네요,0
1,,0
5,분위기 있게 한잔 할 수 있는 곳! 모임하기도 좋아요 ^^,1
5,맛있는 와인을 살수 있어요 :D 호주 쉬라즈 냠냠,1
1,가격창렬입니다. 여기서 사면 호구,0
4,작지만 실한 곳.  2만원 미만의 저렴한 와인은 못본듯하다.  잘 고르면 행사안해도 괜찮은 가격의 와인들이 있다.  그리고 무엇보다 위치가 괜찮은 편. ,1
1,불친절하고 맛도 너무 별로 였어요... ,0
3,예상보단 별로 였어요 ㅠ,0
2,"ok sashimi and tempura, unfriendly service ",0
1,알밥에서 무슨 지퍼손잡이가 나오네요...  물수건도 먼지랑 고추가루 붙어있고 위생은 별로인거 같네요,0
1,초밥 비리내가 나네요 가격대비 최악,0
4,방으로 되어있어서 2차 3차 가기좋은곳,1
5,,1
5,최애 맛집 건강식 건강한데 맛까지 잡음 미텼당,1
5,"짱맛..... 재료도 다 국산..... 여기를 왜 이제 알았을까,,,",1
1,양도 적고 가격도 비싸고... 어복쟁반 시켰는데 내용이 너무너무  부실하네요 만두가 비비고 2개 넣어주는 어복쟁반 첨 보네요  ㅎ 김치찜도 몇번째 끓여놓은건지 흐물거려 사라질 정도네요,0
5,핵.존.맛,1
5,모든 음식이 맛있고 사장님 그리고 직원분들이 친절하고 좋네요 음식에 대해 피드백 하면 바로바로 잡아주시는 열린마인드 그래서 유명한 집인듯 합니다 지인들 소개 해주고 욕먹은적 없는집 강추~ 요즘 지인들이 더 많이 다니네요,1
1,너무 짜서 음식을 못먹겠어요 옜날에 맛있게 먹은 기억이 있는데..  요즘은 왜이리짠지...  제가 입맛이 짠편인데도 너무 짜서 거의 남겼어요  어우...,0
1,가끔은 음식이 잘못달수도 있습니다. 그런데 사과보다는 다른사람들은 아무말 하지 않는데...라는건 저들 잘못에 내가 미안해 해야하는 ...어처그니 없는... 젊은 사장님 . 그러면 안됩니다.,0
4,강된장보리밥 먹었는데 맛났어요 그렇다고 감탄할 정도는 아니지만 msg안들어가는곳이니 그정돈 이해합니당 그리고 아주머니가 너무 친절하셨어요 먹는법 모른다니까 직접 비벼주시고 ㅠ ,1
5,건강한 맛집이아서 좋았어용,1
2,"곰탕에서 피비린내가 난다. 그걸 감추려고 곰탕에 고춧가루가 기본으로 들어가는 듯하다.(기본으로 상당히 많이 뿌려짐) 김치는 가정집 김치 같은 깔끔한 맛이나, 한 줄 평이나 블로그는 곰곰이 곱씹어봐야 할 듯. ",0
1,네타가 뜨끈함 좀만더 열올랐으면 고기구이집이였을듯,0
3,홀 서버하시는분이.. 뭔가.. 아쉬워요..,0
5,저번에 포장했는데 연어초밥은 넘 맛있었어요! 가성비 굿,1
5,,1
5,이정도 맛이면 만족합니다:),1
1,남자 알바생이 이상하고 맛없음 양도 적음,0
2,- 장점 : 강남에 있는 가게치고는 저렴하다. 새우튀김도 1인분에 2개나 준다. - 단점 : 밥양이 적고 회가 얇고 짧다. 스폐셜 양이 적어 몇개 더시켰다. 회는 숙성인지 탄성이 없이 흐물거려 호불호가 갈린다. 밥자체가 끈기가 적어 집다가 부서진경우가 많았다. 맛은 평범한 편이지만 손님은 많았다,0
3,가격대비례가좋아 한3번갔나? 마지막3번째 초밥이 반은부서져서 그뒤안감 ,0
1,너무 노맛;;,0
5,,1
3,가격대비 괜찮은 구성 맛있다까진 아니지만 적당히 먹을만하다.,0
1,롤은 도저히 못 먹겠어요... 그냥 바쁠 때 빨리 먹을만 합니다.,0
4,바쁠 때 먹기조움,1
4,,1
5,"가성비 갑, 바쁘지만 친절함 만원짜리 스시세트도 먹을만함",1
4,가성비 굿이에요~~~~,1
1,초밥은 그럭저럭 괜찮게 먹었는데 우동이 진짜 기가막히더라. 생수 끓인 물에 우동사리 넣은줄 ㄷㄷㄷ... 진짜 아~무 맛도 안나고 ㅋㅋ 나 너무 열받아서 계산하면서 말하고 나왔는데 그 분 표정이 마치 이럴줄 알았다? 이미 알고 있다? 약간 이런 반응이었음. 이 날 여자 알바가 있었는데 부르면 대답 절대 안함. ㅋㅋㅋㅋㅋㅋ,0
1,사람 별로 안많은 시간이였는데 초밥 주문하고 30분기다렸어요 무슨 단체포장주문 있나 그냥 기다렸는데 그제서야 와서 주문하셧녜서 저분이(아줌마) 받았다고 하니까 와서 제가주문받았나요????? ???? 얼탱이가없어서 애초에 30분동안 가만히 앉아있으면 이상해서라도 와보겠네 ;; 뭐 죄송하단말도없고 서비스도 없고ㅎㅎ  맛은 있어서 별하나 드립니당 ㅎㅎ ,0
4,가성비 굿,1
5,,1
5,가성비 최고예요~~~ 강남에서 이만한데 없어요~,1
1,별 0점 드리고 싶습니다. 이유는 오픈시간에 갔는데 준비가 안됐다며 내보내졌거든요. 물론 일하시는 분들의 식사도 중요하지만 음식장사를 하는 가게라면 적어도 오픈시간은 지킬 수 있도록 노력해야 하는것 아닌가요? 사장님은 존대로 이쁘게 말씀해 주셨지만 그 바로전 이모님으로 보이는 분 께서는 밥을 우물우물 드시면서 젓가락쥔 손으로 나가라는 제스쳐 취하며 '가세요...,0
5,정말 신선하고 입에서 녹아요~ 가격두 저렴하고 서비스두 듬뿍 강력 추천입니다~,1
2,고메런치특선,0
5,동까쑤 마싯음,1
5,죨라마싯음 치돈,1
1,"1점도 아깝다. 음식 기본기도 안되어있는 집. 돈까스 덜익고, 모밀은 말도안되는 짠 국물쓰고.. 화가난다",0
1,진짜 별로,0
2,굳이,0
1,치즈돈까스가 아예 속이 빨갛게 덜 익어서 주셨어요 그래서 말씀드렸더니 전자렌지 돌려서 치즈 다 빠져나오게 해서 주시네요.. 게다가 엄청 눅눅해짐 이거 먹으라고 주신 거 맞죠?,0
3,무난했어요! 히레 굳,0
1,정식으로 포장된 돈까스 1..,0
1,홀알바 예의없네요......  돈까스 느끼하고 튀김이라는 생각이 않드네요.,0
5,짜장면 개 맛있다. 돈까집인데 중국집보다 더 잘함. ,1
1,맛이별로에요..,0
1,초밥은 냉동인데 덜녹았고 모밀은 면은 뿔었고 돈까스는 어디서 납품받은 느낌..  진짜 역대 최악입니다,0
5,,1
4,막걸리도 맛있고 분위기도 좋다,1
2,"웨이팅 관리도 제대로 안되고, 주방 주류 마감도 일찍이고, 차라리 마감시간을 일찍 적어놓고 손님을 받아 주시길…",0
5,강남가면 항상 가는집,1
1,아무리 강남이라곤 하지만 안주가 너무 허접함. 특히 부추전은 만원이라고 하도 안시켜 먹을듯. ,0
2,,0
4,내부 넓은 거 안주 종류 많은 거 굿 알바들 뚱한 거 ㅇㅈ 가격은 비싼편 하지만 강남인 거 감안하면 갠춘 안주 양도 여자 기준 아주 적지는 않았음,1
2,좋지도 나쁘지도 않음,0
3,보통이요 나쁘지도좋지도않음,0
4,이집 막걸리랑 안주 매우 그뤠잇!!! 막걸리는 깔끔하고 안주는 하나같이 다 맛남 강남서 막걸리 땡김 여기 가야지 훗^^,1
3,Makguli Pub by 신평 양조장,0
4,막걸리마시면서 맛있는 안주 근데 좀 시끄러움,1
4,,1
5,,1
3,"해물떡볶이,백련막걸리 떡볶이 맛있다...왠만한 떡볶이집보다 ㅋㅋㅋ 근데 소주도 5천원이고 지평막걸리가 7천원인가? 암튼 안주값 물값이 비쌈 강남스타일임~",0
3,목살양념구이 괜찮았어요 백련막걸리 못 먹은게 아쉽;,0
5,분위기도 좋고 가격도 괜찮고 맛도 좋아요 처음에는  양식도하고 한식도해서 맛이 이도 저도 아니면 어쩌나 고민했는데 신기하게 다 맛있어요,1
3,,0
5,사장님 친절! 고기넘 맛있어요~,1
1,리뷰 알바쓰나..? 갈매기살보다 맛없고 찔기던데..반찬은 가지수만많고 먹을것도별로없고 직원사장 다 불친절 ,0
5,사장님이 기본적으로 서비스랑 너무 친절하시구 무엇보다 고기의 맛이 정말 일품이에요. 다음번에도 소고기 먹을때는 여기로 오겠습니당,1
5,고기질이 정말 미쳤음......거의 압구정/서래마을 뺨침.....,1
5,,1
5,"분위기, 육질 갑.",1
5,,1
1,사무실이랑 가까워서 종종 가는데 키오스크로 주문중이던 할아버지가 직원분께 도움 요청하니까 멀찍이 서서 소리 빽빽 지르면서 알려드리더라구요 목소리가 어찌나 카랑카랑하던지 매장에서 식사중인 손님들 다 쳐다봄 ㅋㅋ 다신 가고싶지 않네요 제가 다 기분 나빴음 ,0
1,"이 곳에서 주문할 때는 ①영수증에 내가 주문한 메뉴가 정확히 출력되었는지 ②모니터에 내 대기번호가 안 뜰테니 꼭 배식구 앞에서 기다려서 ③배식구에서 준비된 메뉴가 내 메뉴와 일치하는지 ④3번에서 나온 메뉴가 내 대기번호와 일치하는지 등을 꼼꼼히 살펴보셔야 합니다. 네 가지 중 하나라도 살피지 않으면 내 주문을 30분째 못 받거나, 받더라도 다른 메뉴를 받게...",0
1,알바생 너무 불친절해서 기분 나빴습니다^^,0
2,바닥을 기어가는 바퀴벌레를 봤네요 밖에서 들어왔나?,0
1,서비스 난장판이네 매니저랑 응대하는 직원 다짤라라,0
1,별로 새우버거시키고 장실다녀옴 3분걸림 다녀오니 버거나와있음 새거냐물어봄? 내뜻은새로한거뜨끈뜨끈한거냐 그건데 그렇다함  자리로가 먹음 역시나 미리해놓은거 식진않았지만 맛이가 없음 바삭바삭x눅눅 먹어본 버거중 역대급맛없음 집앞에서 새우버거새로만든거 먹고존맛이라 새우버거땡겨서왔는데 개맛없다 짱난다 돈날렸다 롯데리아 새우버거때문에 복귀했는데 다시 맘터로떠난다 굿...,0
1,별로 티머니결제안됨 ㅋㅋㅋㅋ,0
1,청소잘안하는듯. 테이블 바닥 다 좀 청결 별로였다,0
5,다른데랑 달리 소스랑 야채 많이줘서 너무 좋음 쥬륵..,1
4,,1
1,고객이 많지도 않음에도 불구하고 식사중인 손님을 2층 청소시간이라며 손님을 1층으로 쫓아냄. 그 넓은 장소 아껴서 수익 많이 내시길. 퉤퉤퉤,0
2,베이컨모짜렐라버거 또먹진않을듯 롱치즈스틱 바로나오자마자먹으니까 맛있음 가게상태 어수선 의자가 다 뜯어져있음. 화장실에서 이상한 냄새남,0
2,일단 다 뜯어진 의자 부터 어떻게 좀...,0
1,서비스는 모르지만 제품이 문제입니다.,0
5,,1
1,서비스 불친절합니다. 가지마세요. ,0
5,내가 전세낸 곳,1
5,반미 맛 집 ♥♥♥♥♥,1
4,개인방송인지 뭔지 찍는 이상한 사람들이 거의 매일! 항상 오는 곳.  ,1
3,카페는 좋은데 안좋은 손님이 많아요. 스터디하기 좋게 꾸며져있지만 너무 시끄럽고 양아치가 시비도 거는등 수질이 안좋습니다.,0
4,에그마요반미 정말 맛났어요 한달이나 지나서 남기는 평점이지만; 이수역보다 양도 더 많고 따뜻하고 최고! 여자 알바? 직원분 글케 친절하진 않았어요,1
1,여기 흡연실 때문에 담배냄새가 장난이 아님ㅋㅋㅋㅋㅋ나중엔 머리가 아픔ㅋㅋㅋㅋㅋ와 피시방보다 담배 냄새가 심한 듯 이제 흡연실 있는 카페는 거릅니다,0
5,최대장점: 흡연실 최대단점: 흡연실,1
1,2층은 가뜩이나 더워서 숨 막히는데 강한 담배냄새가 끊이질 않는다... 와이파이는 있으나 마나고 2층엔 냅킨도 없어서 내려가야하고.. 다 떠나서 담배냄새는 조치를 취해야 하는게 아닌지..,0
4,알바는 모르겠지만 매장내부는 엄청깨끗하고 시원해요...손님들은 많지만 대체적으로 조용한 분위기~~~,1
2,,0
1,완전 불친절하고 기분불쾌해져나오는곳  항상긍정이라 기준상하고싶으면 가기추천드리는곳,0
1,,0
5,"Abundant seats, power outlet, free Wi-Fi, nice food",1
2,"2층에 흡연실있어서 그런지 2층은 담배냄새 너무심하다... 오전엔 사람없고 엔젤리너스치고는 와이파이도 잘되서 괜찮지만 오후 5시, 6시부터는 사람몰려서 와이파이도 안되고 담배냄새도 심하니까 오후에는 가지말자. ",0
2,,0
3,커피,0
5,맛있게 넘 잘먹었습니다. 등심 짱 돼지갈비 짱이네요~ 담에 또 올듯요~~~,1
5,룸  에서 조용하게 잘먹었습니다. 돼지갈비 구워서 주니 넘 좋았어요. 절임곤드레가 넘 맛있어요.,1
5,친절하고 고기가 좋음,1
1,고깃집의 고기가 이렇게 질이 낮아서야 어케 고깃집이 될수 있는지.. 제 친구가 너무 실망했네요...처음가시는분이라면 쌈밥정식은 주문하지 않을것을 추천합니다. ,0
5,,1
5,,1
5,친절하고 맛있어요. 곤드레때부터 단골집 고기는 물론 냉면도 맛있네~ 다음 모임 여기로 와야될듯 인테리어 고급지고 굿~~,1
2,맛은 있음. 음식이 엄청 늦게 나옴. 25분 걸린듯. 기다리는 시간 25분 + 먹는시간 20분= 점심시간 순삭,0
5,전 재밌었어요! 다만 몇몇 방탈출 카페가 그렇듯이 옆방 소음이 너무 잘 들려요.... 인형괴담? 하시는 분들 라이브 가능..,1
5,ㅜ인형괴담 에바에요 진짜 다리힘풀려..,1
5,"제가 가본 방탈출 카페중에 최고입니다.  스토리도, 장치도 재밌고 이전에 다른 좌물쇠만 잔뜩있던 곳과 차원이 달라요",1
5,개인병원의 비밀했는데  어떤거는 도저히 몰라서 힌트쓰긴했지만 전반적으로 딱 적당히 어려운난이도였고 적당히 무서웠고 특수장치들 많아서 신기했어요ㅎㅎ ,1
1,시설 구림. 메모장 잘 안지워지고 개연성이 없으며 머리 쓰는 게 없는 것도 있음,0
5,직원분들도 친절하셨구요.. 문제를 다 못 풀었는데 마지막에 상세하게 설명해 주시고 해결도 해 주셔서 멋진 결말을 잘 보고 나왔어요.. 미스터리룸 강남점은 기계식 자물쇠보다는 전자장치 비율이 높아 아이들 흥미도가 무지 높았던거 같습니다. 만족이었어요..,1
4,직원들 친절함 설명 잘해주심,1
1,장치들이 고장나서 문제를 해결했는데도 불구하고 진행이 불가능함 자물쇠도 고장남 심지어 주인도 못풀어서 절단기로 자름 업주측의 과실로 돈날렸지만 사과도 없고 배상도 없음 최악.,0
3,노력 끝에 한우갈비탕 영접. 맛은 그럭저럭 생각 보다 ㅜㅜ 친절하지 않음,0
1,"입구에서 안내하는 사람 불친절해요 음식도 별로 비싸기만하고  불친절하고, 비싸고 맛도 없는 곳은 안가는게... 시간낭비",0
1,홀 서빙이 영 아니에요,0
4,,1
5,마이뜸,1
1,기분좋게 밥먹으러 왔는데 입구에서 안내하는 사람도 말하는게 기분 나쁘게 얘기하고 불친절해서 다시는 안갑니다,0
2,걍 보통이라 해야할지..그 밑이라 해야할지..,0
2,잘 되는 식당이라그런지..종업원의 불친절과 타성에 젖은 근무자세가 좀 아쉽네요.,0
4,,1
5,소고기국밥 맛있어요,1
5,정말 맛있습니다. 내 입맛에 착착,1
4,,1
5,갈비랑 갈비탕 모두 고기가 신선 야들 JMT였숩니다.. 갈비탕 국물은 똑같이 쓴다네용. 음식 간이 다 짜지 않고 딱 좋았어용,1
5,옹알이할때부터 다니던 식당인데 옛날 그맛 그대로 입니다. 귀한 분 모시고 가기 좋은 곳.,1
3,,0
5,한우갈비탕 완판이어서 아쉬웠지만  명성 그대로 음식 돈값하고 만족함 발렛은 무료였으면 좋겠네요~,1
5,,1
2,"엄마랑 갈비탕을 먹었다,가격대만 높고,맛은 별로다,비싸긴~엄청 비싸고,맛은 평범,,,,,?! ",0
